,filtered_x,filtered_y,bvs_est,test_xs,obj,media,species,curve_id,fs.unit.freund_k,fs.unit.freund_ninv
160,0.6799252081081081,31953.43459711348,8226.672067781055,0.402,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
161,0.7224205337837837,37442.36814743004,10377.286505779035,0.451,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
162,0.839282679054054,43323.36837614542,12526.17753146674,0.5,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
163,0.9030256668918918,51948.835393202346,14738.575222909301,0.549,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
164,,,17094.101526110997,0.5980000000000001,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
165,,,19700.413250730016,0.647,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
166,,,22715.272125224015,0.6960000000000001,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
167,,,26385.78726660937,0.745,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
168,,,31123.082134289056,0.794,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
169,,,37645.71179204555,0.8430000000000001,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
170,,,47211.930954050535,0.892,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
171,,,61744.41528706352,0.9410000000000001,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
172,,,83034.65803835927,0.99,183804011.97633988,calgon_f600,PFOA,9,23.31882462933307,0.99
173,0.0106238313513513,3724.63347994418,8182.04469609355,0.01,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
174,0.0212476627702702,16858.867333742928,13073.432100301914,0.059000000000000004,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
175,0.2337242903378378,19015.234082514144,15965.798312899158,0.108,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
176,0.2655957844594594,20779.53415288652,18188.053597328624,0.15700000000000003,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
177,0.3718340982432432,23327.96758884539,20077.30845727627,0.20600000000000002,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
178,0.47807241202702694,29012.934478361367,21756.509388470207,0.255,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
179,0.6268060513513513,30581.201209534334,23293.59030593102,0.30400000000000005,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
180,0.7330443648648649,35286.001394264415,24732.610529736878,0.35300000000000004,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
181,0.8180350162162162,37442.36814743004,26105.26993301475,0.402,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
182,0.8817780047297297,43519.40171973925,27437.042709779143,0.451,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
183,0.8817780047297297,51360.73535363203,28751.012874180386,0.5,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
184,0.977392487162162,56261.568899533595,30070.830471261586,0.549,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
185,,,31423.76411934322,0.5980000000000001,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
186,,,32844.843214208864,0.647,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
187,,,34383.62157055942,0.6960000000000001,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
188,,,36116.40425827836,0.745,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
189,,,38169.58501915185,0.794,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
190,,,40768.8315662689,0.8430000000000001,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
191,,,44378.092722374895,0.892,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
192,,,50249.329600342855,0.9410000000000001,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
193,,,62219.75467366668,0.99,13106515.931673968,calgon_f600,PFOA,10,17.2331374840766,0.9107901848945517
194,0.0106238313513513,196.0333391994141,4623.909707244779,0.01,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
195,0.0106238313513513,3724.63347994418,9252.41192543077,0.059000000000000004,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
196,0.0106238313513513,9801.6670522534,11998.551188813035,0.108,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
197,0.14873363932432426,13918.367214990822,14101.75752419654,0.15700000000000003,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
198,0.2337242903378378,16858.867333742928,15889.772186009237,0.20600000000000002,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
199,0.3824579295945945,18819.200743314726,17479.13223973273,0.255,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
200,0.6268060513513513,23131.934245251563,18934.109306440037,0.30400000000000005,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
201,0.6374298827027026,27052.60106878957,20296.490426282762,0.35300000000000004,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
202,0.711796702027027,30973.267892327574,21596.345927290742,0.402,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
203,0.7649158594594594,37442.36814743004,22857.820286926115,0.451,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
204,0.9030256668918918,43519.40171973925,24102.791121360904,0.5,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
205,0.9986401493243242,56261.568899533595,25353.702636126993,0.549,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
206,,,26636.500425245078,0.5980000000000001,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
207,,,27984.625762540003,0.647,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
208,,,29445.546927344305,0.6960000000000001,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
209,,,31092.531177474666,0.745,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
210,,,33046.93324080651,0.794,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
211,,,35524.99486792325,0.8430000000000001,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
212,,,38972.416253234886,0.892,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
213,,,44599.67925124465,0.9410000000000001,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
214,,,56036.12334455595,0.99,10321761.822911065,calgon_f600,PFOA,11,15.050620931440042,0.9130128357218046
215,0.0106238313513513,3724.63347994418,-3206.809930159629,0.01,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
216,0.0106238313513513,7645.300303482187,5286.9269046798845,0.059000000000000004,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
217,0.1806051334459459,9997.700395847229,10464.341245994643,0.108,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
218,0.22310045891891891,11762.00046621961,14371.587382556992,0.15700000000000003,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
219,0.2549719531081081,14114.400558584648,17668.18178507476,0.20600000000000002,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
220,0.3612102668918918,16858.867333742928,20585.103111087563,0.255,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
221,0.3612102668918918,20975.56749648035,23246.40961352993,0.30400000000000005,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
222,0.3930817610135135,23524.000928044803,25732.210825534163,0.35300000000000004,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
223,0.47807241202702694,26660.534385996332,28099.91867589821,0.402,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
224,0.4993200747972972,33129.63464109879,30395.42304184785,0.451,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
225,0.5843107258108109,37442.36814743004,32660.210570880874,0.5,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
226,0.6799252081081081,43323.36837614542,34936.915180664124,0.549,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
227,0.6799252081081081,51164.70203640469,37275.095745944855,0.5980000000000001,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
228,0.7224205337837837,56457.60221676093,39739.14064874562,0.647,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
229,,,42421.208278919476,0.6960000000000001,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
230,,,45464.41474071929,0.745,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
231,,,49106.52390935823,0.794,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
232,,,53773.40849759171,0.8430000000000001,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
233,,,60354.85963879928,0.892,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
234,,,71222.46622082643,0.9410000000000001,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
235,,,92665.54601253847,0.99,49466256.70425394,calgon_f600,PFOA,12,23.167861769194225,0.9202851463014311
236,0.005,3710.8385397135935,6502.861143563723,0.01,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
237,0.005,7812.291667643202,7805.239235903642,0.059000000000000004,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
238,0.1496749914189189,9765.364582356797,8566.829665702006,0.108,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
239,0.2138214163513513,9765.364582356797,9159.802876260763,0.15700000000000003,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
240,0.4383339035135135,11718.437501464809,9669.112937628282,0.20600000000000002,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
241,0.7269928155405405,13671.510416178398,10125.277813358025,0.255,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
242,0.8445945945945945,16796.427082356797,10545.360320730235,0.30400000000000005,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
243,0.9942695858108108,18749.500001464803,10940.525031412231,0.35300000000000004,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
244,0.9942695858108108,23241.5677088216,11318.882912679212,0.402,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
245,,,11687.015530607117,0.451,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
246,,,12050.934196031058,0.5,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
247,,,12416.825794165967,0.549,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
248,,,12791.827681187548,0.5980000000000001,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
249,,,13185.079179573855,0.647,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
250,,,13609.432876729243,0.6960000000000001,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
251,,,14084.539647716927,0.745,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
252,,,14642.734608753211,0.794,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
253,,,15341.480196127184,0.8430000000000001,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
254,,,16298.899133730076,0.892,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
255,,,17843.124934460724,0.9410000000000001,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
256,,,21043.747623530395,0.99,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
257,,,,,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
258,,,,,2461235.9153582263,calgon_f600,PFOA,13,6.426277111142814,0.9043519399604606
259,0.005,3710.8385397135935,956.5522965123225,0.01,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
260,0.0106910708108108,7812.291667643202,4692.530271012181,0.059000000000000004,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
261,0.4062606910810811,9960.671876464805,6930.511318585863,0.108,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
262,0.4810981868243243,11718.437501464809,8638.184600258164,0.15700000000000003,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
263,0.5666267533108108,14062.125,10091.061838680447,0.20600000000000002,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
264,0.6628463906756756,16796.427082356797,11383.564412241076,0.255,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
265,0.8232124527027026,18749.500001464803,12567.57684165122,0.30400000000000005,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
266,0.8445945945945945,30858.552082356797,13676.973118975133,0.35300000000000004,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
267,0.8659767364864864,33006.9322911784,14736.168780772861,0.402,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
268,0.9942695858108108,36131.84895735679,15764.774914724534,0.451,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
269,0.9942695858108108,56248.5,16780.583594061485,0.5,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
270,,,17801.897523168955,0.549,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
271,,,18849.956458043693,0.5980000000000001,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
272,,,19952.256694509957,0.647,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
273,,,21147.99261178977,0.6960000000000001,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
274,,,22497.8304994866,0.745,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
275,,,24102.241836877463,0.794,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
276,,,26139.944558974235,0.8430000000000001,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
277,,,28981.24036795934,0.892,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
278,,,33641.636772813414,0.9410000000000001,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
279,,,43033.18002351392,0.99,39813598.508547805,calgon_f600,PFOA,14,11.104614028622601,0.9161453490652861
280,0.005,3710.8385397135935,1782.086750436476,0.01,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
281,0.0106910708108108,7812.291667643202,5906.565778856508,0.059000000000000004,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
282,0.138983920608108,9765.364582356797,8369.651084594829,0.108,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
283,0.171057133108108,11718.437501464809,10250.255334271524,0.15700000000000003,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
284,0.4704071159459459,13866.817710286408,11849.335239334281,0.20600000000000002,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
285,0.6200821074324324,16796.427082356797,13271.201119535508,0.255,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
286,0.6735374614864864,20897.880210286407,14573.203145796553,0.30400000000000005,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
287,0.7697570986486486,23046.260414713593,15792.72430212688,0.35300000000000004,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
288,0.8232124527027026,24999.3333338216,16956.687181919926,0.402,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
289,0.8873588777027027,33202.23958528641,18086.7067144362,0.451,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
290,0.9621963736486486,50779.895852864065,19202.380146599276,0.5,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
291,,,20323.847895451712,0.549,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
292,,,21474.455771316236,0.5980000000000001,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
293,,,22684.391165288052,0.647,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
294,,,23996.639089701188,0.6960000000000001,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
295,,,25477.689302669463,0.745,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
296,,,27237.66937833994,0.794,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
297,,,29472.569919347523,0.8430000000000001,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
298,,,32587.852862123233,0.892,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
299,,,37691.525011332094,0.9410000000000001,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
300,,,48002.15889563387,0.99,19230461.60334792,calgon_f600,PFOA,15,12.517302383704576,0.9153460835150328
301,0.005,3906.145833821601,8606.397317963376,0.01,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
302,0.005,7812.291667643202,10138.907511209756,0.059000000000000004,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
303,0.005,9960.671876464805,11038.8493870722,0.108,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
304,0.138983920608108,11913.744791178398,11738.947482029418,0.15700000000000003,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
305,0.3421142661486486,13671.510416178398,12338.724178325174,0.20600000000000002,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
306,0.6200821074324324,16991.734376464807,12874.902038126018,0.255,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
307,0.6521553198648649,18944.807291178397,13367.909462237054,0.30400000000000005,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
308,0.7804481695945945,20897.880210286407,13831.04715894892,0.35300000000000004,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
309,0.9942695858108108,23046.260414713593,14273.965019741881,0.402,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
310,,,14704.494369070166,0.451,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
311,,,15129.785044508239,0.5,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
312,,,15557.181769826308,0.549,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
313,,,15995.129654380029,0.5980000000000001,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
314,,,16454.4008753203,0.647,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
315,,,16950.093182418255,0.6960000000000001,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
316,,,17505.249837106585,0.745,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
317,,,18157.837521738904,0.794,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
318,,,18975.614310833636,0.8430000000000001,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
319,,,20097.88664832885,0.892,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
320,,,21906.915043054334,0.9410000000000001,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
321,,,25635.47882601147,0.99,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
322,,,,,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
323,,,,,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
324,,,,,5294546.85525514,calgon_f600,PFOA,16,7.974652876867714,0.9037801685034526
